Ambient temp,Direct normal solar,Diffuse horizontal solar
4.9,0,0
5,0,0
5.1,0,0
5.3,0,3.528
5.4,172.8573,37.044
5.7,447.85755,63.504
6.1,607.24545,74.088
6.4,680.2047,81.144
6.5,706.02105,82.908
6.5,685.81695,82.026
6.6,591.53115,84.672
6,440.0004,77.616
5.4,267.1431,42.336
4.8,0,8.82
4.2,0,0
3.5,0,0
2.9,0,0
2.6,0,0
2.3,0,0
2,0,0
2.1,0,0
2.2,0,0
2.3,0,0
2.1,0,0
1.8,0,0
1.6,0,0
2,0,0
2.4,0,3.528
2.8,0,17.64
3.1,0,47.628
3.3,0,73.206
3.6,0,91.728
4.4,37.04085,148.176
5.2,153.77565,150.822
6,288.46965,117.306
5.2,227.85735,86.436
4.3,56.1225,51.156
3.5,0,7.938
3.6,0,0
3.7,0,0
3.8,0,0
3.7,0,0
3.7,0,0
3.6,0,0
2.9,0,0
2.2,0,0
1.5,0,0
1.1,0,0
0.7,0,0
0.3,0,0
0.7,0,0
1,0,5.292
1.4,218.87775,41.454
2,318.7758,86.436
2.7,147.04095,137.592
3.3,0,93.492
3.9,39.28575,150.822
4.5,129.08175,163.17
5.1,249.1839,132.3
4.6,354.6942,85.554
4,198.67365,53.802
3.5,0,11.466
2.3,0,0
1.2,0,0
0,0,0
-0.4,0,0
-0.8,0,0
-1.2,0,0
-1.3,0,0
-1.5,0,0
-1.6,0,0
-1.4,0,0
-1.1,0,0
-0.9,0,0
-0.3,0,0
0.4,0,6.174
1,0,20.286
2,86.42865,90.846
3.1,389.49015,112.896
4.1,580.30665,119.07
4.8,723.98025,84.672
5.4,707.1435,82.908
6.1,646.5312,77.616
5.4,519.69435,67.032
4.7,280.6125,46.746
4,0,12.348
4,0,0
3.9,0,0
3.9,0,0
4,0,0
4.2,0,0
4.3,0,0
4.1,0,0
3.9,0,0
3.7,0,0
5,0,0
6.4,0,0
7.7,0,0
8,0,0
8.4,0,2.646
8.7,0,21.168
8.8,0,51.156
8.9,0,77.616
9,0,95.256
9.1,0,102.312
9.1,0,97.902
9.2,0,81.144
9.1,0,56.448
9,0,26.46
8.9,0,4.41
8.9,0,0
8.9,0,0
8.9,0,0
9.2,0,0
9.4,0,0
9.7,0,0
9,0,0
8.3,0,0
7.6,0,0
7.4,0,0
7.3,0,0
7.1,0,0
6.9,0,0
6.6,0,2.646
6.4,0,22.932
6.3,0,53.802
6.3,0,80.262
6.2,0,97.902
6.1,0,104.958
5.9,0,99.666
5.8,0,83.79
5.5,0,58.212
5.3,0,28.224
5,0,4.41
4.7,0,0
4.4,0,0
4.1,0,0
3.8,0,0
3.4,0,0
3,0,0
2.6,0,0
2.3,0,0
2,0,0
1.7,0,0
1.4,0,0
1.1,0,0
0.4,0,0
0.7,0,13.23
1,273.8778,33.516
2,177.3471,108.486
3.2,605.00055,108.486
3.7,281.73495,168.462
4.1,278.3676,182.574
4.6,690.30675,121.716
4.6,444.4902,129.654
