Ambient temp,Direct normal solar,Diffuse horizontal solar
11.5,0,0
10.8,0,0
10,0,0
8.4,0,0
7.2,0,0
6.4,0,0
5.4,0,0
4.7,0,0
3.7,0,0
3.4,0,0
4.1,0,0
5.4,108.8,21.6
7.2,400.8,60
8.8,632.7,88.2
12.4,726.3,95.4
15.3,694.4,84.8
16.4,731.2,82.8
17.3,732,68.8
16.9,705.6,71.1
16.3,727.2,56
14.3,520,48.6
13.3,179.2,18
11.5,0,0
10.7,0,0
9,0,0
8.3,0,0
7.5,0,0
6.6,0,0
6.1,0,0
5.5,0,0
5,0,0
4.4,0,0
3.4,0,0
3.5,0,0
4.2,0,0
5.4,245.7,19.2
7.3,620.1,49.5
9.4,765,60.3
12.7,837,57.6
16,877.5,63.9
18,797.6,53.6
17.6,792.8,57.6
18.3,764.8,55.8
17.3,782.1,48.8
16.3,570.4,40
15.2,214.4,18
14.7,0,0
13.3,0,0
11.7,0,0
9.7,0,0
9.2,0,0
7.9,0,0
7.1,0,0
5.6,0,0
5.1,0,0
4.1,0,0
3.5,0,0
2.6,0,0
3.5,0,0
5.4,207.2,20.8
7,600.3,54.9
10,662.4,61.6
12.9,813.6,75.6
16,847.8,69.6
17.6,760.5,117
18.4,767.2,69.3
18,824.4,67.5
16.9,342.4,150.3
15.8,407.7,69.3
14.2,43.2,25.6
12.5,0,0
11.2,0,0
9.5,0,0
9.1,0,0
9.1,0,0
8.6,0,0
8.6,0,0
8.7,0,0
7.8,0,0
7.5,0,0
7.2,0,0
6.5,0,0
6.8,0,0
7.7,0,29.6
8.9,56,122.4
11.1,299.2,171
13.9,809.1,63.2
17.7,712.8,80.8
19.4,690.4,106.2
18.9,839.7,66.4
19.4,719.2,61.6
19,660.8,55.2
17.9,547.2,42.4
16.1,187.2,19.2
15,0,0
13,0,0
11.2,0,0
10.2,0,0
9.9,0,0
9.5,0,0
8.2,0,0
7.9,0,0
6.4,0,0
6.3,0,0
5.9,0,0
4.8,0,0
6,0,0
7.4,244.8,23.4
8.4,618.3,51.3
11,747.9,56.8
14.3,810.9,63.2
16.9,840.6,74.7
18.5,851.4,74.7
18.9,748,73.8
19.4,719.2,62.4
19.2,661.6,63
18.2,614.7,43.2
17.8,259.2,20.7
16.6,0,0
14.9,0,0
13.6,0,0
11.8,0,0
11.3,0,0
10.4,0,0
8.6,0,0
7.9,0,0
7,0,0
5.6,0,0
5.3,0,0
5.1,0,0
5.5,0.9,0
7,322.2,20
9.1,657,46.8
11.8,778.5,50.4
14.3,837,62.1
18.1,733.6,81.9
19.6,801.9,84.8
20.1,776.8,54.4
19.6,754.4,50.4
19.2,700.8,45.6
17.8,596,40.5
16.2,312.3,16.8
14.2,0,0
13.3,0,0
11.8,0,0
11.1,0,0
10.6,0,0
9.2,0,0
8.8,0,0
8.9,0,0
8.7,0,0
7.7,0,0
7.8,0,0
7.2,0,0
8.5,2.7,0
9.1,377.1,18.4
10.7,701.1,39.6
12.3,717.6,44
15.8,763.2,54
17.9,733.5,119.7
19.4,802.8,83.2
19.8,880.2,57.6
19.3,758.4,54
18.8,796.5,44
16.6,680.4,39.6
14.8,295.2,18.9
13.7,0,0
12.7,0,0
11.2,0,0
10.2,0,0
9.2,0,0
8.7,0,0
7.5,0,0
6.5,0,0
6,0,0
5.7,0,0
5.2,0,0
4.6,0,0
4.9,0,0
6.3,245.6,26.1
8.5,578.4,49.5
10.4,678.4,56
13.8,728,63.2
17.4,719.2,90.9
19,749.7,119.7
18.8,451.8,216.9
19.6,138.6,272.7
18.4,96.8,192
16.5,281.6,93.6
15,262.8,20.8
13.3,0,0
12,0,0
10.9,0,0
10,0,0
9.3,0,0
8.9,0,0
8.3,0,0
7.8,0,0
7.1,0,0
7,0,0
5.9,0,0
5.8,0,0
6.3,3.6,0.8
7.4,303.2,24
8.6,578.4,52.2
11.5,767.7,57.6
14.6,734.4,63.2
17.6,624,124
18.8,595.2,158.4
19.5,760.8,73.8
19.5,731.2,70.2
18.2,672.8,56.8
16.9,558.4,51.3
15.4,243.2,21.6
14.1,0,0
12.8,0,0
11.1,0,0
10.4,0,0
10.4,0,0
10.5,0,0
10.4,0,0
9.1,0,0
8.2,0,0
7.6,0,0
7.1,0,0
6.5,0,0
6.4,4.5,0.8
8.4,328,26.1
9.7,669.6,42.4
12.1,784.8,57.6
14.8,748.8,54.4
17.5,634.4,115.2
19.3,676.8,150.3
19.5,868.5,63
19.5,841.5,53.6
19,700.8,53.1
18.1,604.8,42.3
16.4,360,21.6
15.3,0.8,0
13.8,0,0
12,0,0
11.1,0,0
11.3,0,0
10.9,0,0
10.3,0,0
9.1,0,0
7.9,0,0
7.5,0,0
7.3,0,0
6.7,0,0
7.4,7.2,0.8
9.7,343.8,31.5
11,613.6,47.7
14.2,708.8,57.6
16.6,756,56
18.7,623.7,173.7
20.3,673.2,140
19.7,873,58.4
19.4,761.4,83.2
19.1,633.6,97.2
18,364.5,104.4
17.2,272,24.3
16,0,0
15.1,0,0
13.4,0,0
13.4,0,0
12.5,0,0
12.7,0,0
12,0,0
